id,ratio_TSS_0,ratio_TSS_1
ENST00000607991.1,1.0,1.0
ENST00000405510.5,1.4975124378109452,1.1663893510815309
ENST00000405018.5,,
ENST00000406622.5,400.99999999999994,4.96039603960396
ENST00000216068.9,400.99999999999994,4.96039603960396
ENST00000406199.3,,500.99999999999994
ENST00000333039.4,,
ENST00000407418.8,601.0,500.99999999999994
ENST00000216083.6,601.0,500.99999999999994
ENST00000656940.1,,
ENST00000450216.1,,
ENST00000402255.5,,
ENST00000618553.1,,
ENST00000249116.7,,
ENST00000333467.4,1301.0,601.0
ENST00000407298.7,1301.0,601.0
ENST00000402182.7,1901.0000000000002,1501.0
ENST00000513758.2,1.0,1.0
ENST00000361441.5,2.109877913429523,1.8174386920980927
ENST00000381568.9,0.9473961073119411,1.0999500249875063
ENST00000427494.6,1.0,0.7144896502498216
ENST00000216099.13,1.0,0.7144896502498216
ENST00000622217.3,1.4995836802664448,1.0713775874375446
ENST00000381565.2,4.74064837905237,1.7132667617689017
ENST00000308521.10,4.74064837905237,2.3311148086522464
ENST00000558766.1,1.0,1.0
ENST00000407997.4,1.7266121707538602,1.2664890073284478
ENST00000560933.5,,
ENST00000424436.1,,
ENST00000348946.8,,
ENST00000613677.4,,
ENST00000421988.6,,
ENST00000442487.8,,
ENST00000401756.5,,
ENST00000613996.1,,
ENST00000414780.1,,
ENST00000624656.1,,
ENST00000401405.7,,
ENST00000216133.10,,
ENST00000441207.1,,
ENST00000381551.8,,
ENST00000641466.1,,
ENST00000331163.11,,
ENST00000642075.1,,
ENST00000434516.1,,
ENST00000641533.1,,
ENST00000386745.1,1.006507451031431,1.0147490449993364
ENST00000386747.1,0.7312413743008643,0.769723031513594
ENST00000401609.5,2.664364186566673,2.8119619563174316
ENST00000583861.1,0.9870138302707616,0.9884174356202463
ENST00000216146.9,15300.999999999998,26001.0
ENST00000318801.8,,
ENST00000216155.11,,301.0
ENST00000406293.7,400.99999999999994,500.99999999999994
ENST00000328933.10,400.99999999999994,500.99999999999994
ENST00000381535.4,1.0,1.0
ENST00000623458.1,,
ENST00000216160.11,,
ENST00000331454.3,,
ENST00000341184.7,,
ENST00000432239.1,,
ENST00000402881.5,,
ENST00000325301.7,,601.0
ENST00000404569.5,,1.3992015968063873
ENST00000637854.1,6.9405940594059405,2.8544935805991445
ENST00000404241.6,,
ENST00000674920.3,12601.0,15000.999999999998
ENST00000679776.1,12601.0,15000.999999999998
ENST00000675582.2,12800.999999999998,15200.999999999998
ENST00000337304.2,12800.999999999998,15200.999999999998
ENST00000676346.2,132.68316831683168,16300.999999999998
ENST00000396680.3,132.68316831683168,16300.999999999998
ENST00000680446.1,67.16915422885572,163.37623762376236
ENST00000674568.2,11.324729392173188,41.14962593516209
ENST00000680748.1,3.915856706470425,3.489287900428484
ENST00000674835.2,2.348280563550977,2.244041390535984
ENST00000676430.1,0.4918310474837441,0.5145429650221983
ENST00000334678.8,10.900990099009901,11.89108910891089
ENST00000407673.5,,
ENST00000401624.5,,
ENST00000404898.5,,
ENST00000402142.4,,
ENST00000458183.1,,1.0
ENST00000459176.1,,
ENST00000435169.1,,
ENST00000325157.7,,
ENST00000344138.9,,
ENST00000407075.3,,1.9975062344139651
ENST00000424496.2,0.8890122086570478,1.6655574043261232
ENST00000333407.11,,
ENST00000473717.1,,
ENST00000569912.1,,
ENST00000301923.13,,4.96039603960396
ENST00000402203.5,,
ENST00000449200.1,,
ENST00000454349.7,,3.4875621890547266
ENST00000335727.13,,2.32890365448505
ENST00000623632.4,701.0,1601.0000000000002
ENST00000625194.4,1101.0,3001.0
ENST00000637666.2,1101.0,3001.0
ENST00000680978.1,1101.0,3001.0
ENST00000623063.3,1101.0,3001.0
ENST00000679723.1,1101.0,3001.0
ENST00000342312.9,1101.0,3001.0
ENST00000636714.1,1301.0,3300.9999999999995
ENST00000216194.11,13.87128712871287,3500.9999999999995
ENST00000639722.1,13.87128712871287,3500.9999999999995
ENST00000680378.1,2.569186875891584,2.7489069331667704
ENST00000248929.14,601.0,1301.0
ENST00000607915.5,1.0,1.0
ENST00000609279.1,1.0,1.083263946711074
ENST00000442557.1,1.3327787021630615,1.0
ENST00000614754.4,,0.846272098385857
ENST00000620651.4,,0.846272098385857
ENST00000402630.5,1.9950248756218907,1.083263946711074
ENST00000407029.7,1.4975124378109452,1.0
ENST00000417123.1,,1.0
ENST00000652095.2,1.9950248756218907,1.083263946711074
ENST00000618417.1,1.4279600570613409,2.2208657047724754
ENST00000312310.3,,1.0
ENST00000438116.2,1.4975124378109452,1.2853067047075606
ENST00000651595.2,,2.492537313432836
ENST00000396617.7,,2.492537313432836
ENST00000402042.7,,4.96039603960396
ENST00000355630.10,,400.99999999999994
ENST00000442317.2,,
ENST00000249016.4,,
ENST00000381433.2,,
ENST00000402844.7,0.7780244173140954,0.8890122086570478
ENST00000424746.1,1.1426533523537803,1.0999000999000998
ENST00000441314.1,0.9167360532889259,1.153727901614143
ENST00000584704.1,0.7780244173140954,0.9375390381011867
ENST00000435456.7,400.99999999999994,1601.0000000000002
ENST00000544408.5,,701.0
ENST00000620312.4,2.292108906322104,2.9241652518392756
ENST00000216218.8,82.1881188118812,7801.0
ENST00000614001.1,701.0,1201.0
ENST00000357137.9,9.91089108910891,17.831683168316832
ENST00000307221.5,0.9091734786557675,1.0
ENST00000616394.1,1.0,1.0
ENST00000363813.1,1.0,1.0
ENST00000216225.9,16.422885572139304,4901.0
ENST00000410766.1,,
ENST00000418783.1,,
ENST00000362645.1,,
ENST00000423293.1,,
ENST00000408233.1,,1.4975124378109452
ENST00000263253.9,1.4975124378109452,1.3322259136212624
ENST00000674155.1,3.3255813953488373,1.8328706274292057
ENST00000517050.1,1.0999000999000998,1.0
ENST00000415054.1,1.0,
ENST00000452297.1,,
ENST00000420537.1,,
ENST00000216237.10,400.99999999999994,801.0
ENST00000441316.2,0.750156152404747,0.8573466476462197
ENST00000658453.1,1.2724795640326976,1.1109877913429522
ENST00000216241.14,,
ENST00000613185.1,1.5860048259220956,1.5776494112419464
ENST00000455915.6,1.0,0.9705968832696266
ENST00000405486.5,0.6552912788693555,0.6047430830039526
ENST00000356244.8,5.318936877076413,23.772277227722775
ENST00000352645.5,,4.96039603960396
ENST00000406644.7,,
ENST00000362995.1,,
ENST00000266304.9,,
ENST00000609612.1,,
ENST00000327492.4,,
ENST00000676748.1,,
ENST00000216252.4,1701.0000000000002,14.432835820895525
ENST00000677554.1,1801.0000000000002,1701.0000000000002
ENST00000678788.1,1801.0000000000002,1701.0000000000002
ENST00000676792.1,1801.0000000000002,1701.0000000000002
ENST00000216254.9,1801.0000000000002,1701.0000000000002
ENST00000466237.2,1801.0000000000002,1701.0000000000002
ENST00000677153.1,1801.0000000000002,1701.0000000000002
ENST00000396512.3,17.831683168316832,1701.0000000000002
ENST00000678269.1,17.831683168316832,1701.0000000000002
ENST00000677532.1,4.491271820448879,4.241895261845388
ENST00000337566.9,,
ENST00000355209.9,,
ENST00000396504.6,,
ENST00000407461.5,,
ENST00000664614.1,,
ENST00000306149.12,,
ENST00000216259.8,500.99999999999994,701.0
ENST00000263256.7,601.0,2.98019801980198
ENST00000428575.6,,
ENST00000360079.8,3700.9999999999995,13.624584717607974
ENST00000402580.7,3700.9999999999995,13.624584717607974
ENST00000359308.8,1.0856898029134534,1.1950743721043648
ENST00000405878.5,1.0,1.0612119975515202
ENST00000405506.2,3.2375624851225897,3.8229758870809647
ENST00000363462.1,0.9805844092806524,0.9781037880446682
ENST00000647971.1,1.0,1.0
ENST00000384726.1,1.0327815112276677,1.0
ENST00000215956.10,1.0740466493891152,1.0769033581133043
ENST00000463675.6,1.4283674440742504,1.4813032210292483
ENST00000649479.1,2.725703905540418,2.4990630855715175
ENST00000469522.1,4.993344425956739,4.44062153163152
ENST00000401959.6,14.93034825870647,9.977556109725686
ENST00000648674.1,3001.0,38.62376237623762
ENST00000664954.1,,
ENST00000656592.1,,
ENST00000648350.1,1.9950248756218907,1.664451827242525
ENST00000402458.1,1.4975124378109452,5.9504950495049505
ENST00000668666.1,,
ENST00000654032.1,,
ENST00000401548.8,,
ENST00000540833.1,,
ENST00000448085.1,,
ENST00000516794.1,,
ENST00000384086.1,,
ENST00000402061.7,3.9702970297029703,
ENST00000255784.6,3.9702970297029703,
ENST00000612482.4,,
ENST00000361204.9,,
ENST00000333487.2,1.2853067047075606,1.0999500249875063
ENST00000385197.1,1.0,0.9629766753054424
ENST00000621082.2,,
ENST00000582688.1,0.7506234413965087,
ENST00000291232.5,,
ENST00000472374.6,1.0,0.8890122086570478
ENST00000404067.5,1.4991680532445923,1.2853067047075606
ENST00000402338.5,1.4991680532445923,1.2853067047075606
ENST00000402420.1,1.598802395209581,1.1426533523537803
ENST00000407253.7,400.99999999999994,8.92079207920792
ENST00000215980.10,400.99999999999994,901.0
ENST00000381348.4,,
ENST00000669957.1,,
ENST00000644076.1,,
ENST00000396426.7,,
ENST00000406029.5,,
ENST00000396425.7,,301.0
ENST00000424613.1,1.0,1.0
ENST00000328823.13,,
ENST00000450250.1,,
ENST00000652665.1,,
ENST00000543212.5,1.4975124378109452,
ENST00000396398.8,400.99999999999994,
ENST00000403363.5,400.99999999999994,
ENST00000402937.1,301.0,
ENST00000662963.1,,
ENST00000321753.8,,
ENST00000458891.1,,
ENST00000331479.4,,
ENST00000470753.1,0.9722299361288531,0.9473776530433258
ENST00000602718.1,0.9729802756011888,1.086192035855887
ENST00000498737.8,28.722772277227723,5001.0
ENST00000617763.1,,
ENST00000439129.5,,
ENST00000595777.5,,
ENST00000600968.5,3.4875621890547266,1.4975124378109452
ENST00000396387.2,1.0,1.0
ENST00000645361.2,0.8573466476462197,1.0
ENST00000359033.4,1.1663893510815309,1.0
ENST00000621190.1,1.1663893510815309,1.0
ENST00000417586.1,0.8573466476462197,0.9130812690134724
ENST00000626627.1,1.0,0.8334258745141587
ENST00000428786.1,1.0,1.052603892688059
ENST00000358097.8,,
ENST00000614967.4,,
ENST00000433992.2,,
ENST00000612115.1,,
ENST00000433633.1,,
ENST00000682224.1,1.0,1.0
ENST00000404876.1,1.9985734664764623,1.133288903698767
ENST00000335626.8,1.2493765586034913,
ENST00000683686.1,1.2493765586034913,
ENST00000332965.4,1.0,
ENST00000446578.1,1.0,
ENST00000677622.1,,
ENST00000359486.8,,
ENST00000669665.1,,
ENST00000329021.10,,
ENST00000428765.1,,
ENST00000652221.1,,
ENST00000359906.6,,
ENST00000642172.1,,
ENST00000323013.7,5.239401496259353,1.9994739610731191
ENST00000340239.8,,1.0
ENST00000327678.10,,1.0555247084952804
ENST00000407614.8,,1.0
ENST00000335879.5,,1.0
ENST00000365188.1,1.0,1.0
ENST00000516104.1,0.5006242197253433,0.9091322126306225
ENST00000566851.5,,601.0
ENST00000357802.6,,601.0
ENST00000339677.10,3.2443890274314215,3.2443890274314215
ENST00000252115.10,12.881188118811881,1301.0
ENST00000617178.4,1101.0,5.477611940298508
ENST00000348657.6,901.0,4.4825870646766175
ENST00000451060.6,400.99999999999994,
ENST00000362512.1,601.0,12.442786069651744
ENST00000602478.1,601.0,12.442786069651744
ENST00000407332.5,1.8991008991008993,1.922367409684858
ENST00000505920.1,1.0,1.0
ENST00000361740.8,1.0,0.9333777481678881
ENST00000402438.5,1.0,1.0
ENST00000407623.7,1.0,1.0
ENST00000352397.10,901.0,1301.0
ENST00000401850.5,1.0,1.0
ENST00000249005.3,2.492537313432836,801.0
ENST00000381278.4,,
ENST00000642412.2,,
ENST00000363578.1,,
ENST00000426545.1,,
ENST00000441462.1,,
ENST00000616842.1,,
ENST00000423154.1,0.7780244173140954,1.0
ENST00000437119.6,4.4825870646766175,4.6544850498338874
ENST00000263245.10,601.0,901.0
ENST00000337959.8,0.9333777481678881,1.0
ENST00000403744.7,0.9333777481678881,1.0
ENST00000402229.5,1.0555247084952804,1.0624609618988132
ENST00000407585.5,1.0555247084952804,1.0
ENST00000263246.8,1101.0,1601.0000000000002
ENST00000443063.1,1.4975124378109452,
ENST00000331018.8,301.0,1.3992015968063873
ENST00000266254.12,,
ENST00000446663.1,,
ENST00000216115.3,,
ENST00000327555.5,,
ENST00000290429.11,,
ENST00000583777.5,,10.900990099009901
ENST00000337554.8,,2.197604790419162
ENST00000329563.8,,1.0
ENST00000396265.4,,1.0
ENST00000494035.1,1.0,0.7778394890308249
ENST00000216129.7,,
ENST00000420269.1,,
ENST00000419643.1,,
ENST00000458463.1,,
ENST00000615096.4,,
ENST00000290460.7,,
ENST00000360835.9,,
ENST00000450750.1,,
ENST00000417669.6,,
ENST00000443721.2,,
ENST00000667077.1,,
ENST00000431327.4,,
ENST00000656483.1,,
ENST00000419730.1,,
ENST00000476875.1,,
ENST00000396231.6,,
ENST00000356087.8,,
ENST00000262726.12,,
ENST00000563715.1,,
ENST00000564696.1,,
ENST00000330884.9,,
ENST00000381198.6,,
ENST00000593866.5,,
ENST00000597664.6,,
ENST00000216177.8,,
ENST00000423180.2,,
ENST00000216180.8,,
ENST00000350028.5,400.99999999999994,2.2468827930174564
ENST00000430869.2,1.0,1.0
ENST00000406477.7,,
ENST00000338758.12,1401.0,601.0
ENST00000619710.4,1.0,0.9000999000999002
ENST00000404989.1,1.0,1.0
ENST00000623440.1,1.0,1.0
ENST00000624919.1,1.0,0.9524036173250833
ENST00000422871.5,,
ENST00000444313.8,1.0,
ENST00000415224.5,1.1663893510815309,2.98019801980198
ENST00000466375.2,0.8573466476462197,1.3322259136212624
ENST00000623969.1,0.6672212978369384,1.9966777408637875
ENST00000624215.1,,
ENST00000381176.5,,1.0
ENST00000406912.1,,
ENST00000434327.1,,
ENST00000415702.1,,
ENST00000423587.1,,
ENST00000624619.1,,
ENST00000341255.4,,
ENST00000435622.1,,
ENST00000605505.1,,
ENST00000460077.1,,
ENST00000666755.1,2.492537313432836,
ENST00000443783.1,,
ENST00000454525.1,,
ENST00000611394.4,,
ENST00000617066.4,,
ENST00000624862.3,,
ENST00000006251.11,,
ENST00000403581.5,,
ENST00000336985.11,,
ENST00000361473.9,,
ENST00000352766.11,,2.98019801980198
ENST00000389774.6,,
ENST00000356099.11,,
ENST00000336963.8,,
ENST00000431036.1,,
ENST00000456225.1,,
ENST00000424580.1,,
ENST00000396103.7,,
ENST00000403565.5,,
ENST00000629843.2,,
ENST00000313237.10,,
ENST00000609432.1,,1.2493765586034913
ENST00000426282.6,2.98019801980198,
ENST00000347635.9,,601.0
ENST00000407019.6,5.9504950495049505,4.980099502487563
ENST00000396096.6,1.0,1.0
ENST00000610217.1,0.7223764575235979,0.8621165115477422
ENST00000408671.3,1.0713775874375446,1.0
ENST00000492273.1,,1.1996007984031936
ENST00000496226.1,,1.1996007984031936
ENST00000251993.11,,1.0
ENST00000391627.6,,1.0
ENST00000336156.10,,
ENST00000609206.2,,
ENST00000445867.1,,
ENST00000216211.9,,
ENST00000396082.2,,
ENST00000216214.7,,
ENST00000441876.7,,
ENST00000405673.5,,2.492537313432836
ENST00000357450.9,,
ENST00000404354.3,,
ENST00000614167.2,,
ENST00000454439.1,,
ENST00000402984.7,,
ENST00000262722.11,,
ENST00000327858.11,,
ENST00000442170.6,,
ENST00000340923.9,,
ENST00000422971.1,,
ENST00000516176.1,,
ENST00000623075.1,,
ENST00000381061.8,301.0,400.99999999999994
ENST00000252934.10,400.99999999999994,601.0
ENST00000640901.1,1.2305918524212145,1.3156233561283535
ENST00000585261.1,1.0454338936846888,1.0
ENST00000438230.1,0.9565406345067362,1.0
ENST00000402380.3,1.0454338936846888,1.0
ENST00000623717.1,,
ENST00000650444.1,,
ENST00000409496.7,,
ENST00000410089.5,,
ENST00000410058.1,,
ENST00000339464.9,,
ENST00000624893.1,,
ENST00000608290.1,1.4975124378109452,
ENST00000444890.1,,
ENST00000608644.1,,
ENST00000649288.1,,1.0
ENST00000451166.5,,1.0
ENST00000439423.1,,
ENST00000412643.1,,400.99999999999994
ENST00000435439.5,,1.3745318352059925
ENST00000360737.4,,1.3745318352059925
ENST00000579667.1,,1.0768639508070714
ENST00000362116.3,,
ENST00000581461.1,1.4975124378109452,1.664451827242525
ENST00000385140.1,,
ENST00000262735.9,,
ENST00000407236.5,2.98019801980198,2.9900497512437814
ENST00000624818.1,,1.0
ENST00000402126.1,1.4975124378109452,1.2493765586034913
ENST00000404744.1,,2.2468827930174564
ENST00000404583.5,,2.2468827930174564
ENST00000314567.8,,
ENST00000253255.7,,
ENST00000381031.8,7.930693069306931,4.980099502487563
ENST00000629918.1,1.9975062344139651,1.998003992015968
ENST00000623117.1,,
ENST00000454366.2,,
ENST00000645190.1,400.99999999999994,1201.0
ENST00000381019.3,601.0,1701.0000000000002
ENST00000643137.1,1.0,0.9444752915047196
ENST00000447383.1,,1.0
ENST00000454637.2,,
ENST00000262738.9,,
ENST00000674500.2,,
ENST00000426112.1,,
ENST00000406902.6,,1.2493765586034913
ENST00000361034.7,3.6578073089700998,4.6544850498338874
ENST00000408031.1,1.3327787021630615,1.9988901220865707
ENST00000216264.13,,
ENST00000564152.1,,301.0
ENST00000380995.5,,
ENST00000337137.9,2.98019801980198,
ENST00000407381.7,1.4975124378109452,
ENST00000355704.7,1.0,301.0
ENST00000406733.1,0.7506234413965087,0.8751560549313359
ENST00000640274.1,1.1663893510815309,
ENST00000623531.1,1.0,0.9286224125624554
ENST00000624605.1,,
ENST00000434707.1,,
ENST00000405369.3,,
ENST00000426452.2,,
ENST00000664761.1,,
ENST00000380990.5,,
ENST00000665418.1,,
ENST00000652072.1,,
ENST00000651445.1,,
ENST00000423737.5,,
ENST00000652399.1,,2.98019801980198
ENST00000651458.1,,2.98019801980198
ENST00000651884.1,,2.98019801980198
ENST00000650895.1,,2.98019801980198
ENST00000651403.1,,2.98019801980198
ENST00000650924.1,,2.98019801980198
ENST00000651948.2,,4.96039603960396
ENST00000651939.1,,4.96039603960396
ENST00000652080.1,,4.96039603960396
ENST00000651538.1,1.0,
ENST00000413815.2,1.0,
ENST00000438810.1,1.2853067047075606,2.98019801980198
ENST00000650884.1,,
ENST00000651270.1,,
ENST00000623760.1,,
ENST00000457518.1,,
ENST00000624219.1,,
ENST00000414483.1,,
ENST00000446364.1,,
ENST00000648313.1,,
ENST00000578320.1,,
ENST00000673993.1,,
ENST00000648629.1,,
ENST00000453866.1,,
ENST00000666116.1,,
ENST00000402357.6,,
ENST00000630584.1,,
ENST00000626321.1,,
ENST00000358295.9,,
ENST00000406880.1,3.9702970297029703,3.9702970297029703
ENST00000580946.1,,
ENST00000380981.3,,
ENST00000660776.1,,
ENST00000667851.1,,
ENST00000647629.1,,
ENST00000433284.1,,
ENST00000623446.1,,
ENST00000649077.1,,
ENST00000625038.1,,
ENST00000623197.1,,
ENST00000581025.1,,
ENST00000391625.2,,
ENST00000393264.2,,
ENST00000420902.1,,
ENST00000343999.1,,
ENST00000405854.5,,
ENST00000414287.5,,
ENST00000662299.1,,
ENST00000447372.1,,
ENST00000411210.1,,
ENST00000398869.2,,
ENST00000624882.1,1.0,1.0
ENST00000444011.1,0.5836802664446294,1.4975124378109452
ENST00000216267.12,,
ENST00000457780.3,,
ENST00000404034.5,,0.7506234413965087
ENST00000404760.5,,
ENST00000666898.1,,
ENST00000422315.1,,
ENST00000621807.1,,
ENST00000624617.1,,
ENST00000216268.6,,
ENST00000610245.1,,1.4975124378109452
ENST00000330817.11,,
ENST00000328268.9,,
ENST00000404488.7,,
ENST00000403427.3,,
ENST00000407217.7,,
ENST00000623759.1,1.3992015968063873,
ENST00000360612.5,,
ENST00000617625.1,1.0,0.6610743941704795
ENST00000341280.5,,
ENST00000389983.6,,
ENST00000266182.10,,
ENST00000395876.6,,
ENST00000311597.10,,
ENST00000545383.5,,
ENST00000262794.10,,
ENST00000395858.7,,
ENST00000540615.5,,
ENST00000623740.1,,
ENST00000395852.5,,
ENST00000354853.2,,
ENST00000159647.9,,
ENST00000395842.3,,
ENST00000380909.9,,901.0
ENST00000303434.8,,901.0
ENST00000395827.5,,1.181653042688465
ENST00000607943.1,1.664451827242525,1.0
ENST00000395829.1,1.998003992015968,1.7769145394006662
ENST00000608025.2,,
ENST00000611222.1,,
ENST00000380903.7,,
ENST00000610050.1,1.0,0.818346957311535
ENST00000608016.1,0.7506234413965087,1.1998001998001997
ENST00000439308.6,3.9702970297029703,3.395209580838324
ENST00000248846.10,1.4975124378109452,9.91089108910891
ENST00000349505.4,1.4279600570613409,1.4975124378109452
ENST00000448072.5,3.9702970297029703,
ENST00000216271.10,3.9702970297029703,
ENST00000626012.2,,
ENST00000395780.5,2.492537313432836,3.985074626865672
ENST00000395778.3,,2.98019801980198
ENST00000215659.13,,
ENST00000622558.4,,
ENST00000330651.11,,
ENST00000449103.5,,3.9702970297029703
ENST00000359337.9,,3.9702970297029703
ENST00000453835.1,,2.492537313432836
ENST00000623684.1,,1.4975124378109452
ENST00000413817.8,,
ENST00000359139.7,,
ENST00000395741.7,,
ENST00000612753.5,,
ENST00000395744.7,,
ENST00000216061.9,3.6578073089700998,3.2443890274314215
ENST00000348911.10,,
ENST00000380817.8,,
ENST00000395737.2,,
ENST00000395738.2,,
ENST00000395733.7,,
ENST00000216075.11,,
ENST00000395732.7,,
ENST00000216080.5,,
ENST00000474879.7,,
ENST00000420993.7,301.0,901.0
ENST00000395698.7,301.0,1401.0
ENST00000395701.7,301.0,1501.0
ENST00000299821.15,301.0,1901.0000000000002
ENST00000608319.1,1.2997002997002998,1.049975012493753
ENST00000395693.8,,1.3322259136212624
ENST00000252785.3,,1.9950248756218907
ENST00000535425.5,,
ENST00000543927.6,,
ENST00000487577.5,,5.477611940298508
ENST00000395681.6,,901.0
ENST00000395680.6,,901.0
ENST00000252029.8,,901.0
ENST00000395678.7,,901.0
ENST00000428989.3,,
ENST00000403326.5,,
ENST00000405135.5,,
ENST00000401779.5,,
ENST00000682240.1,,
ENST00000329363.9,,
ENST00000609268.2,,
ENST00000609178.1,,
ENST00000648057.3,,
ENST00000395676.4,,
ENST00000402753.1,,
ENST00000406915.4,,
ENST00000360719.6,1.4279600570613409,1.2497918401332224
ENST00000457250.5,1.4279600570613409,1.2497918401332224
ENST00000405237.7,1.1663893510815309,1.0908265213442325
ENST00000312108.12,0.6254681647940075,0.9167360532889259
ENST00000395650.6,0.6254681647940075,0.846272098385857
ENST00000453634.5,0.4784876140808344,0.6429846483398787
ENST00000406938.3,,500.99999999999994
ENST00000656328.1,,
ENST00000654355.1,,
ENST00000662119.1,,
ENST00000652967.1,,
ENST00000609758.1,,
ENST00000329492.6,,301.0
ENST00000216124.10,3.9702970297029703,6.9405940594059405
ENST00000395621.7,400.99999999999994,6.9405940594059405
ENST00000395619.3,400.99999999999994,701.0
ENST00000356098.9,400.99999999999994,601.0
ENST00000453344.6,400.99999999999994,601.0
ENST00000391267.1,,
ENST00000661649.1,,
ENST00000445220.5,,
ENST00000262795.6,,
ENST00000384114.1,,
ENST00000664402.1,1.4975124378109452,
ENST00000659388.1,4.96039603960396,1.9975062344139651
ENST00000449652.1,,
ENST00000216139.10,,
ENST00000529621.1,,
ENST00000532913.1,,
ENST00000395613.2,,
ENST00000496652.5,,
ENST00000354869.7,,
ENST00000395590.5,,
ENST00000395595.8,,
ENST00000395593.7,,
ENST00000395598.7,,
ENST00000435118.5,,
ENST00000395591.5,,
ENST00000480246.1,1.664451827242525,
ENST00000427528.1,2.9900497512437814,1.7481296758104738
